Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2014-01-01,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-02,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-03,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-06,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-07,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-08,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-09,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-10,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-13,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-14,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-15,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-16,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-17,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-20,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-21,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-22,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-23,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-24,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-27,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-28,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-29,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-30,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-01-31,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-03,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-04,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-05,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-06,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-07,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-10,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-11,0.1779334433986474,0.33595382783329175,0.173337670217216,0.19777616968922396,0.28578868792946494,0.12455007329021846,0.17452914335049372,0.23686037092018034
2014-02-12,0.18599093911649114,0.3360281186522376,0.1734145941532648,0.19774357338533366,0.3031473581809501,0.1248513094820385,0.17852320691851073,0.2375598537626058
2014-02-13,0.18451204092759635,0.337911560047443,0.17934550044133823,0.19817804614797843,0.30116433501259604,0.12566718873944482,0.1823641092306721,0.23670984728023625
2014-02-14,0.19150265652509954,0.3328338599992383,0.18271185294403658,0.19145673140884267,0.30158601894569187,0.12856136142071495,0.18255453439871086,0.24082504173496122
2014-02-17,0.19199100702908478,0.3318418007111389,0.1873694393367246,0.18689795447723562,0.3013397791074235,0.12909185200434262,0.18241626671053132,0.24203974548793034
2014-02-18,0.18783277147392335,0.3291914688751673,0.19251388323231508,0.17875591662655102,0.3117360343794596,0.1303510564107865,0.18114788579741922,0.27774993003539994
2014-02-19,0.18571633924637018,0.3301743851699689,0.1971812718165664,0.18250965314077913,0.31195276646610853,0.1309291275857677,0.18213156996668448,0.2781639630841915
2014-02-20,0.1864814128469643,0.3300221400664263,0.19970338279451036,0.18677920592741923,0.31828417734184955,0.13232892454393294,0.18187348196642994,0.28568702400360635
2014-02-21,0.18590778743482314,0.32659708348524014,0.19978870108471633,0.17138357016188654,0.3142721725300665,0.13436258152335243,0.18043495870085535,0.28385392873105586
2014-02-24,0.1670569542603988,0.30657179183140637,0.19619079093304287,0.146450566855217,0.303671003312155,0.12823698878125672,0.1789522383991179,0.2757786578655793
2014-02-25,0.16664983609524367,0.3039168606421421,0.19617971806929052,0.14754852379372843,0.2996783308390519,0.12813567571429785,0.1740246964208521,0.2752157377046703
2014-02-26,0.16548446493350158,0.30123533749304665,0.19480032795569194,0.14742630058328,0.293464888558039,0.12420855537953897,0.17053122422092964,0.2679648107498812
2014-02-28,0.16777289556637834,0.32766597692137456,0.1950492733871636,0.14762168949397733,0.2943236760728322,0.12548783624021764,0.16925971810629403,0.2675222970878259
