Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,-0.015526552090095902,0.0063621078658397945,-0.012252973844363968,0.0036184767109728178,-0.020133262445700684,-0.013543884133879525,-0.017384168370246256,-0.020967458478043266
2014-01-03,-0.012285795830869861,0.02547312655805034,0.009284431284317662,0.024306770407867884,-0.008181264395726862,-0.0010181872383031587,0.004623066099135542,0.007279999295452422
2014-01-06,-0.010760773917846578,0.007830376523759064,-0.0021110229018069804,-0.013253443493580708,-0.024372021260298582,-0.00398139891592908,-0.0026550651657007984,0.002175544355630832
2014-01-07,-0.015030080628566922,-0.014936149364966234,0.004080446257342052,-0.0172686485418726,0.008839293056004172,-0.002366390749380498,-0.00807442510118428,-0.008332163821800687
2014-01-08,0.008253104438161074,0.012011868876557807,0.0004514840406277809,-0.008402672999469507,0.004095289069607766,0.0006410408081627406,0.000357836014890367,0.006707509593366856
2014-01-09,0.001943402989044385,0.004165992061784252,-0.0026327051189671824,0.006621561451543023,-0.0032724809101550845,-0.001233297027903868,-0.00894210005886209,-0.003857307771148677
2014-01-10,0.008757469798296391,0.017372744258054018,-0.0013576180060064225,0.02910917229739729,-0.025074807520754194,0.0018442465374723938,-0.007849994572170282,-0.013659156515107962
2014-01-13,0.025927771091267537,0.03851552818636028,0.01631264689281653,0.032030774216310176,0.029673155143295604,0.014198377446927424,-0.007457077138067647,0.023484714555678687
2014-01-14,0.001249712600455366,-0.017730979627031185,-0.0008172592648274524,0.00593444491531625,-0.017490053524916283,-0.004261438040717325,-0.013377153160561428,-0.007811365118369551
2014-01-15,0.004480900297272328,0.011539962723996267,0.012271323297518677,0.00686257846422933,0.021129968726284254,0.011380724003400067,0.012629965762700479,0.025094892495180376
2014-01-16,0.0007905731732766874,-0.0014017465312933242,-0.011020440116019214,0.0035019549989538934,0.0005196853679105828,0.0011597679435813024,0.012655356534044815,0.003154476968098896
2014-01-17,-0.0015800598462700766,-0.05839718479543565,-0.011960359984120594,0.00126173185524725,-0.02299551666687305,-0.010237775290022677,0.012317041570057752,-0.0059472673316594005
2014-01-20,-0.016954004254616573,0.05655089970468641,0.007593969323743011,0.005241960526263911,0.009134298355461423,0.010296189121907773,-0.0067991581193960204,0.0014442234921310249
2014-01-21,-0.007703105989635084,-0.02476260325258295,0.00902892529127719,0.0024137552982801402,0.03261510874595097,-0.0026456483080499194,0.008466831106334283,-0.030007470020627203
2014-01-22,0.010891628889128757,-0.0027404893246752993,0.001479336125096875,0.0020088458688403144,0.009183309432915898,0.0083504321794734,0.01187899988954122,0.00566323535977542
2014-01-23,-0.007622313456199015,-0.009498906142736185,0.0035445247808973956,0.007063307554979081,-0.00781302511989268,0.0007783666793503841,0.0011477833060438147,-0.007039342092382994
2014-01-24,0.0021367741738014256,-0.0016648112815854654,-0.00897729643379419,-0.009057305209420052,-0.01968589215753125,-0.012878927225798753,-0.0022921456493029124,-0.029136364791304548
2014-01-27,-0.028237220572240318,-0.006726767257988708,-0.035937039327787135,-0.006904990557787927,-0.04573807873568647,-0.021445567247089015,0.016701880813810854,-0.038919323402790806
