Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,-0.015648351393722653,0.00634195508852269,-0.012328660420923641,0.003611945774072754,-0.020338698651371417,-0.013636439185958889,-0.01753704739921174,-0.02119039745148785
2014-01-03,-0.012361890115341403,0.025154092977818586,0.00924159588294891,0.024016062228478876,-0.008214914599101095,-0.0010187059430515415,0.004612412551142774,0.007253628011852524
2014-01-06,-0.01081908977196487,0.00779987823079495,-0.002113254251492874,-0.01334205417780651,-0.024673934556613104,-0.003989345784709362,-0.002658596102514203,0.0021731812856975083
2014-01-07,-0.015144176985569042,-0.015048816931237018,0.004072143813965415,-0.017419490735940478,0.008800455203451825,-0.0023691950769332577,-0.00810719981541631,-0.008367070331851377
2014-01-08,0.008219233802713393,0.011940298935390833,0.0004513821523744368,-0.008438174467604477,0.004086926197802523,0.0006408354292700227,0.00035777200685272283,0.006685114339371155
2014-01-09,0.001941517024519559,0.004157338342745998,-0.00263617678167037,0.006599735209737432,-0.003277847186364645,-0.0012340581645527901,-0.008982320585772294,-0.0038647663690190453
2014-01-10,0.008719345579111547,0.01722356344482349,-0.0013585404042690506,0.028693546751291234,-0.025394536590166064,0.0018425480028506644,-0.007880967980100581,-0.013753301066562704
2014-01-13,0.025597345723960944,0.037792316736792314,0.01618102513888162,0.03152848659180906,0.029241426779683638,0.01409852454209214,-0.007485020139872713,0.02321319152373813
2014-01-14,0.0012489323596470243,-0.017890056645563195,-0.000817593403244641,0.005916905454192003,-0.017644811651202384,-0.004270543846229704,-0.013467433305437686,-0.007842033643973772
2014-01-15,0.004470890952979304,0.011473885222880962,0.012196640956492111,0.006839138152188741,0.02090982660149802,0.011316450755014886,0.012550873008068775,0.02478518634936726
2014-01-16,0.000790260834912249,-0.001402729897022746,-0.011081615031057642,0.003495837432680843,0.0005195503782358537,0.0011590959322744184,0.012575946780209554,0.0031495120440467187
2014-01-17,-0.0015813094573092583,-0.06017173323110419,-0.012032460565551878,0.0012609365405223004,-0.02326403807257821,-0.010290541761259672,0.01224180398650867,-0.005965022758530466
2014-01-20,-0.017099368733933844,0.05500973457999543,0.0075652802895848185,0.005228269276336573,0.009092832965791569,0.010243544418213275,-0.006822377703897586,0.0014431816044085922
2014-01-21,-0.007732928158178364,-0.025074353778165512,0.00898840824627896,0.0024108468701757976,0.03209452510724119,-0.002649154220507669,0.008431188536939431,-0.030466908566554794
2014-01-22,0.010832742293977944,-0.0027442513402923412,0.0014782429853593035,0.0020068308361201014,0.009141399234326296,0.0083157602042798,0.011808998390230035,0.0056472595306124715
