Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2014-01-01,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-02,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-03,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-06,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-07,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-08,-0.04472333077553847,0.03685014260792108,-0.0006765638505235039,-0.011505016632020304,-0.039537333556253995,-0.020166726194916218,-0.02306255708509386,-0.013355556579810024
2014-01-09,-0.027771486584175942,0.03458749483251222,0.009056454568941774,-0.008547185275217362,-0.023010442121633612,-0.00793878957158256,-0.014669274213437333,0.0038876242186507426
2014-01-10,-0.007058143823990837,0.02641511662591034,-0.00158319090005421,-0.003898817219505357,-0.039651401438321576,-0.005096185752283211,-0.026902807703524156,-0.016981011507771537
2014-01-13,0.029767722984814116,0.057666113079389625,0.01685022406936376,0.041814707215599656,0.013547369557623812,0.013063243023334392,-0.03158807175257716,0.003920834534708151
2014-01-14,0.04678794388131857,0.05466529515465379,0.01189023010054635,0.06641280717519704,-0.012904851477923751,0.011138886489189037,-0.03676509837120934,0.004448068200960886
2014-01-15,0.04287156832129302,0.05417349949791994,0.02384521248220195,0.08282981357726205,0.0038414173560965548,0.021991240994365446,-0.024948383127093687,0.022794182696975973
2014-01-16,0.041671646814358976,0.0483284872954024,0.015234801488801963,0.07947403122284857,0.007660649291118871,0.02443995242288044,-0.003699740668860807,0.02999356557412125
2014-01-17,0.030996819761032635,-0.029746904005799157,0.004455895204157123,0.05026373011726393,0.009809757333509861,0.012085431339479591,0.01655165602369668,0.038046761677517305
2014-01-20,-0.012096831910260675,-0.012897011463873342,-0.004161066426119464,0.023001636685128224,-0.010332884907118478,0.008191372699751565,0.017225489520017012,0.015692680518395896
2014-01-21,-0.02093031044930771,-0.019963239300732072,0.0056521674583134285,0.019421213270169657,0.04013727223864172,0.009827369668038877,0.03974702108614814,-0.007029229905352374
2014-01-22,-0.01468175953075368,-0.033798943754180466,-0.005069251830513433,0.014506939885585712,0.027968237942969765,0.006801731993465232,0.03897594521840353,-0.02585194348164599
2014-01-23,-0.02296458200452911,-0.04163340985903463,0.00958335779839703,0.018107348300804293,0.019406925414385157,0.0064181813697714585,0.027169271116906923,-0.03575100614274407
2014-01-24,-0.019327356490121628,0.016108995406884485,0.012631465580404733,0.007614699746804732,0.022860189143364185,0.0037325834942776304,0.012345744917597434,-0.058244846921089444
2014-01-27,-0.03058333191892937,-0.04474657400023696,-0.031117177653910644,-0.00456092259091434,-0.03275854277533552,-0.02780295575445524,0.03629978901619779,-0.09620260571895989
2014-01-28,-0.021088226724636394,-0.028069818422420734,-0.04681249496905038,-0.022150654088408994,-0.05509968154561029,-0.024768857211082462,0.01768502305980335,-0.06583590055199262
2014-01-29,-0.041091276190482584,-0.026522182271069283,-0.04674344544780351,-0.012772529320081771,-0.07955348195007761,-0.02819067394630692,0.005561215208414794,-0.06518372954650375
2014-01-30,-0.04712397565253512,-0.013717716946978986,-0.07019885742778131,-0.02326974914076607,-0.0971791133232286,-0.04070555077580307,0.005819014273463097,-0.07833535276164771
