Date,INDIAVIX,CRUDE_OIL,USDINR
2022-12-01,13.359999656677246,81.22000122070312,81.3052978515625
2022-12-02,13.449999809265137,79.9800033569336,81.16220092773438
2022-12-05,13.729999542236328,76.93000030517578,81.42250061035156
2022-12-06,14.039999961853027,74.25,81.89900207519531
2022-12-07,14.079999923706055,72.01000213623047,82.37220001220703
2022-12-08,13.399999618530273,71.45999908447266,82.25350189208984
2022-12-09,13.479999542236328,71.0199966430664,82.2791976928711
2022-12-12,13.319999694824219,73.16999816894531,82.41300201416016
2022-12-13,12.880000114440918,75.38999938964844,82.64469909667969
2022-12-14,12.890000343322754,77.27999877929688,82.40249633789062
2022-12-15,13.729999542236328,76.11000061035156,82.50800323486328
2022-12-16,14.069999694824219,74.29000091552734,82.85790252685547
2022-12-19,13.550000190734863,75.19000244140625,82.72599792480469
2022-12-20,13.779999732971191,76.08999633789062,82.58190155029297
2022-12-21,15.5600004196167,78.29000091552734,82.63690185546875
2022-12-22,15.1899995803833,77.48999786376953,82.87860107421875
2022-12-23,16.15999984741211,79.55999755859375,82.8749008178711
2022-12-26,,,82.6041030883789
2022-12-27,15.289999961853027,79.52999877929688,82.90290069580078
2022-12-28,15.399999618530273,78.95999908447266,82.7761001586914
2022-12-29,14.8100004196167,78.4000015258789,82.85199737548828
2022-12-30,14.869999885559082,80.26000213623047,82.83509826660156
2023-01-02,14.6899995803833,,82.74980163574219
2023-01-03,14.390000343322754,76.93000030517578,82.70600128173828
2023-01-04,15.199999809265137,72.83999633789062,82.78569793701172
2023-01-05,14.979999542236328,73.66999816894531,82.66649627685547
2023-01-06,15.029999732971191,73.7699966430664,82.64520263671875
2023-01-09,14.649999618530273,74.62999725341797,82.27339935302734
2023-01-10,15.510000228881836,75.12000274658203,82.18009948730469
2023-01-11,15.4399995803833,77.41000366210938,81.63739776611328
2023-01-12,15.279999732971191,78.38999938964844,81.63179779052734
2023-01-13,14.460000038146973,79.86000061035156,81.1156005859375
2023-01-16,15.020000457763672,,81.27799987792969
2023-01-17,14.59000015258789,80.18000030517578,81.65260314941406
2023-01-18,14.369999885559082,79.4800033569336,81.52549743652344
2023-01-19,13.960000038146973,80.33000183105469,81.43599700927734
2023-01-20,13.789999961853027,81.30999755859375,81.23979949951172
2023-01-23,13.619999885559082,81.62000274658203,80.97599792480469
2023-01-24,13.65999984741211,80.12999725341797,81.48799896240234
2023-01-25,14.65999984741211,80.1500015258789,81.60189819335938
2023-01-26,,81.01000213623047,81.50270080566406
2023-01-27,17.31999969482422,79.68000030517578,81.44509887695312
2023-01-30,17.709999084472656,77.9000015258789,81.50800323486328
2023-01-31,16.8799991607666,78.87000274658203,81.57990264892578
2023-02-01,16.780000686645508,76.41000366210938,81.76840209960938
2023-02-02,15.729999542236328,75.87999725341797,81.71029663085938
2023-02-03,14.399999618530273,73.38999938964844,82.0458984375
2023-02-06,14.6899995803833,74.11000061035156,82.22599792480469
2023-02-07,14.130000114440918,77.13999938964844,82.75499725341797
2023-02-08,13.600000381469727,78.47000122070312,82.74189758300781
2023-02-09,13.039999961853027,78.05999755859375,82.65950012207031
2023-02-10,12.75,79.72000122070312,82.533203125
2023-02-13,13.680000305175781,80.13999938964844,82.51300048828125
2023-02-14,13.449999809265137,79.05999755859375,82.59739685058594
2023-02-15,12.859999656677246,78.58999633789062,82.86759948730469
2023-02-16,12.890000343322754,78.48999786376953,82.73770141601562
2023-02-17,13.09000015258789,76.33999633789062,82.69529724121094
2023-02-20,13.380000114440918,,82.75800323486328
2023-02-21,14.010000228881836,76.16000366210938,82.69750213623047
2023-02-22,15.59000015258789,73.94999694824219,82.86119842529297
2023-02-23,15.079999923706055,75.38999938964844,82.83529663085938
2023-02-24,14.1899995803833,76.31999969482422,82.6178970336914
2023-02-27,13.880000114440918,75.68000030517578,82.91799926757812
2023-02-28,14.020000457763672,77.05000305175781,82.6520004272461
2023-03-01,13.0,77.69000244140625,82.6353988647461
2023-03-02,12.970000267028809,78.16000366210938,82.4198989868164
2023-03-03,12.180000305175781,79.68000030517578,82.35569763183594
