Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2016-03-22,229.60867309570298,978.1756591796895,242.2711029052731,454.1634826660163,198.31143188476562,78.56199645996098,740.2098388671873,132.39801025390636
2016-03-23,225.52200317382798,978.4526367187518,241.23655700683557,460.9764404296882,198.82083129882815,78.47399902343754,743.144836425781,131.13621520996105
2016-03-28,223.5937194824217,978.2944946289082,240.81129455566375,459.8694763183601,191.39263916015625,77.98200225830081,734.6806640624998,133.0537261962892
2016-03-29,227.06683349609358,976.712158203127,242.2596282958981,456.9497070312507,189.65231323242185,77.30899810791018,732.5539550781248,133.43127441406264
2016-03-30,229.43334960937483,984.6627197265645,244.8228607177731,460.27026367187574,201.6222991943359,78.53800201416018,732.9791870117185,135.88529968261733
2016-03-31,229.0279693603514,996.8451538085959,246.2482452392575,464.98370361328205,200.90072631835932,79.12699890136723,739.6568603515622,135.24942016601577
2016-04-01,226.67239379882793,970.5813598632833,244.70791625976528,460.07943725586006,202.3014373779297,78.15100097656253,738.2108764648434,135.1004028320314
2016-04-04,226.80389404296855,977.4437255859397,245.76545715331997,474.67810058593824,202.6834716796875,78.62300109863286,741.9537963867185,136.57084655761736
2016-04-05,225.02894592285136,974.082031250002,243.0987396240231,465.5563659667976,191.51994323730472,77.25399780273442,738.8063964843747,132.88484191894545
2016-04-06,226.51902770996074,981.6563720703145,244.02976989746062,458.2665100097663,188.93069458007815,77.28600311279303,741.5285644531247,132.73579406738295
2016-04-07,227.28594970703102,977.265808105471,242.65042114257778,450.9385375976569,187.02059936523443,76.4869995117188,731.5756225585935,131.64292907714858
2016-04-08,227.0887298583982,961.9393920898459,243.53549194335903,444.9273071289069,187.82707214355472,76.75700378417974,723.4092407226559,132.2092437744142
2016-04-11,227.95426940917946,991.4455566406273,246.2022094726559,451.8544921875006,190.75588989257818,77.84100341796879,735.2335205078123,133.3915252685548
2016-04-12,229.51002502441386,995.9941406250023,244.3746185302731,451.2056274414069,194.19412231445318,78.08699798583989,742.2088623046872,134.59368896484386
2016-04-13,233.5967102050779,999.1783447265648,248.68511962890588,447.57986450195375,204.29644775390628,79.33000183105472,763.6457519531247,137.57429504394543
2016-04-18,233.31184387207009,996.6267700195336,250.0759124755855,472.7697753906257,201.325180053711,80.0370025634766,764.8793334960934,135.7859344482423
2016-04-20,227.2969055175779,969.1776123046899,252.3862762451168,474.6398620605476,202.0892028808594,80.11499786376956,769.0902099609372,136.54100036621105
2016-04-21,228.14053344726543,958.9136352539085,250.84608459472614,468.0371398925788,214.82324218750006,80.04299926757815,769.0477294921872,136.45161437988293
2016-04-22,227.65844726562483,956.0061035156272,251.07597351074176,462.2929687500007,213.93186950683594,79.91400146484376,752.1618041992184,134.34532165527355
2016-04-25,222.82678222656233,969.5336914062523,251.32882690429645,464.0487365722663,214.73834228515628,79.49400329589845,752.1193237304684,135.209686279297
2016-04-26,222.83773803710915,984.7807617187523,256.06460571289017,470.26989746093824,215.67218017578125,80.63099670410158,753.4803466796872,139.2632751464845
2016-04-27,223.3745880126951,993.2056274414084,258.4439697265621,473.3232421875008,207.64971923828125,80.69000244140626,758.9671020507809,141.57823181152355
2016-04-28,218.40049743652324,999.7913208007835,256.0875244140621,461.4915466308602,203.8294982910156,79.46600341796875,745.3991699218747,139.38250732421886
2016-04-29,215.33276367187483,1002.8565063476585,260.3175659179683,461.09082031250085,201.1553955078125,79.51699829101564,738.2959594726559,142.50221252441418
2016-05-02,216.2640228271482,999.376159667971,256.9382019042964,458.4001159667977,192.49623107910156,79.12400054931642,734.9357910156247,142.7108612060548
2016-05-03,213.8208312988279,980.1534423828147,257.0186157226558,449.526397705079,187.69970703125003,78.65499877929689,723.9196777343747,140.5747833251954
2016-05-04,214.3248138427732,980.1138305664086,259.16812133789017,453.74383544921955,182.05432128906256,78.16999816894531,725.961242675781,141.6080322265626
2016-05-05,213.70028686523418,977.0686035156274,260.3060913085933,455.1178283691415,182.22412109375009,78.7310028076172,723.196594238281,140.91256713867196
2016-05-06,212.31980895996074,978.2944946289088,257.39801025390585,450.9385375976571,185.57739257812509,78.55400085449219,725.961242675781,139.68055725097665
2016-05-09,215.42041015624977,993.779235839846,262.39810180664017,457.63671875000085,191.26528930664074,79.6729965209961,719.2408447265623,141.84648132324227
2016-05-10,215.29991149902324,997.8730468750023,263.2027282714839,462.8847045898447,191.43507385253918,79.83200073242186,733.6597290039059,143.63485717773446
2016-05-11,213.7331542968748,996.0538940429709,261.80041503906205,458.7053833007823,190.11923217773452,79.35900115966795,733.7448730468747,145.3635559082032
2016-05-12,217.5459136962888,1014.9992675781273,264.1682434082026,461.8159484863291,196.78334045410168,79.90799713134764,725.6209106445309,144.40979003906259
2016-05-13,214.33575439453102,998.0708007812523,262.2831726074214,460.76635742187597,192.28399658203136,79.02300262451172,707.5867919921872,140.7337188720704
2016-05-16,213.85368347167943,1009.0466308593774,267.3178100585933,463.7243957519542,189.94940185546886,79.8040008544922,719.8789062499995,142.7207794189454
2016-05-17,212.36364746093724,1016.5813598632836,265.1683044433589,463.43814086914165,191.81707763671886,79.84500122070312,709.5007324218745,140.86288452148446
2016-05-18,212.67042541503875,1009.0269165039086,262.22567749023386,461.7586669921886,192.24157714843764,79.58599853515625,702.2275390624995,140.86288452148446
2016-05-19,208.4303894042966,1011.3405761718774,261.91537475585886,460.19381713867296,191.47750854492205,78.81900024414062,693.380493164062,140.29656982421884
2016-05-20,204.70526123046847,1000.4043579101586,262.2831726074214,458.61001586914165,186.85081481933605,78.70899963378906,691.083862304687,139.52160644531256
2016-05-23,203.78494262695284,985.4335937500023,261.32913208007767,453.41925048828233,187.69970703125017,78.45600128173828,697.208618164062,139.72032165527352
2016-05-24,206.07476806640597,976.0398559570335,262.06475830078074,453.3239135742198,190.6285858154299,78.41300201416016,700.1859741210932,138.77645874023446
2016-05-25,208.4303894042966,999.2771606445334,269.73165893554636,461.3007202148448,199.49996948242207,80.23500061035156,714.6472167968744,141.62791442871102
2016-05-26,207.4771881103513,1008.0774536132836,272.01907348632767,471.0332946777354,204.720901489258,81.51499938964845,723.3665771484369,145.09532165527355
2016-05-27,213.5797576904294,1017.55017089844,272.8351745605464,476.1285400390635,206.41877746582048,82.43399810791017,732.5964355468745,147.54934692382824
2016-05-30,212.2650451660153,1042.7651367187523,271.2144165039058,483.80001831054784,207.56484985351577,82.7580032348633,726.7693481445308,147.55928039550793
2016-05-31,209.88751220703097,1016.2649536132835,271.70877075195267,476.56756591796966,207.69216918945327,82.66799926757814,721.5376586914058,148.34417724609386
2016-06-01,208.95623779296847,1041.637817382815,270.1569213867183,480.21224975586034,203.78706359863295,82.88500213623048,727.4500122070308,148.10572814941418
2016-06-02,209.53692626953097,1048.2038574218775,270.11096191406205,481.4909057617197,204.89067077636733,83.49900054931643,738.551147460937,148.29449462890634
2016-06-03,210.28195190429662,1040.0557861328148,269.37527465820267,483.5327758789072,206.9281616210939,83.22699737548831,752.714721679687,152.86474609375009
