Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2021-03-24,16822814.0,2207104.0,16368900.0,6134303.0,24434219.0,2880134.0,1762743.0,15230805.0
2021-03-25,22001648.0,3179786.0,23964356.0,8749994.0,27170186.0,4619262.0,2495833.0,20565065.0
2021-03-26,20180202.0,3697370.0,12021258.0,4922071.0,20724410.0,3133917.0,1929236.0,16553785.0
2021-03-30,20441701.0,4694008.0,25607644.0,10546381.0,28011943.0,3007505.0,3327203.0,27877620.0
2021-03-31,16250796.0,3530069.0,30774506.0,8220987.0,20119972.0,1770531.0,2709756.0,18991915.0
2021-04-01,11723312.0,4285076.0,35763762.0,5675155.0,15631940.0,1753952.0,1532653.0,19013260.0
2021-04-05,14875099.0,5317862.0,16006586.0,9479572.0,23260127.0,3825031.0,2545447.0,12241205.0
2021-04-06,14009194.0,2291562.0,15075734.0,5793571.0,23284697.0,1679649.0,3683538.0,14365225.0
2021-04-07,24266353.0,2491268.0,25088180.0,5879234.0,23984399.0,1490166.0,1713970.0,15790710.0
2021-04-08,15369188.0,2578118.0,17613592.0,5654434.0,19262565.0,1387673.0,1814515.0,14451450.0
2021-04-09,14037885.0,2911129.0,28157816.0,6052712.0,23239564.0,919771.0,2604858.0,15696920.0
2021-04-12,20901482.0,3791828.0,22549128.0,20384532.0,26601702.0,6958023.0,2261945.0,16641680.0
2021-04-13,19411189.0,8654596.0,18600682.0,14855206.0,25445897.0,2306251.0,1811781.0,15593710.0
2021-04-15,19723716.0,6062760.0,34444984.0,25342491.0,37614884.0,1757440.0,3352379.0,17734430.0
2021-04-16,15656948.0,3224657.0,15606526.0,10879878.0,24045008.0,1128520.0,1225517.0,14561395.0
2021-04-19,18478808.0,2679106.0,24069242.0,12508028.0,28526176.0,2725967.0,1746316.0,19327115.0
2021-04-20,17203668.0,3141893.0,23186270.0,8560766.0,24425842.0,2219957.0,1589508.0,16585040.0
2021-04-22,14490954.0,1988980.0,38485312.0,6622446.0,34942633.0,1575936.0,1721265.0,17952220.0
2021-04-23,11828857.0,1615309.0,22713528.0,7316262.0,33749097.0,1497148.0,1949756.0,9467250.0
2021-04-26,20846778.0,2490260.0,30170952.0,7088606.0,62584522.0,1445359.0,1946867.0,16265310.0
2021-04-27,19992524.0,1471417.0,20592906.0,3636115.0,24239685.0,1034413.0,1668456.0,22666800.0
2021-04-28,17122437.0,1639037.0,24103940.0,4879234.0,33292864.0,1587740.0,1951215.0,20872995.0
